,Continent_Name,Continent_Code,Date,Confirmed_Case,Deaths_Case,Recovered_Case
1060,Asia,AS,2021-03-02,25204353,400831,23688552
1061,Asia,AS,2021-03-03,25285352,401655,23750027
1062,Asia,AS,2021-03-04,25366776,402463,23811672
1063,Asia,AS,2021-03-05,25448222,403410,23876730
1064,Asia,AS,2021-03-06,25525953,404102,23940010
1065,Asia,AS,2021-03-07,25603718,404791,24015396
1066,Asia,AS,2021-03-08,25683286,405744,24084430
1067,Asia,AS,2021-03-09,25766794,406585,24157162
1068,Asia,AS,2021-03-10,25856997,407386,24227600
1069,Asia,AS,2021-03-11,25949277,408205,24295168
1070,Asia,AS,2021-03-12,26043527,409086,24365117
1071,Asia,AS,2021-03-13,26132514,409901,24437865
1072,Asia,AS,2021-03-14,26223623,410707,24535901
1073,Asia,AS,2021-03-15,26317777,411551,24614937
1074,Asia,AS,2021-03-16,26420243,412530,24697996
1075,Asia,AS,2021-03-17,26536186,413402,24781627
1076,Asia,AS,2021-03-18,26656830,414365,24865336
1077,Asia,AS,2021-03-19,26778868,415304,24949419
1078,Asia,AS,2021-03-20,26898834,416186,25035417
1079,Asia,AS,2021-03-21,27024596,419367,25132355
1080,Asia,AS,2021-03-22,27145599,420421,25230490
1081,Asia,AS,2021-03-23,27280276,421493,25316643
1082,Asia,AS,2021-03-24,27427248,422615,25409853
1083,Asia,AS,2021-03-25,27582544,423732,25509571
1084,Asia,AS,2021-03-26,27739301,424838,25605038
1085,Asia,AS,2021-03-27,27892256,426007,25697959
1086,Asia,AS,2021-03-28,28055589,427175,25815430
1087,Asia,AS,2021-03-29,28208793,428323,25924190
1088,Asia,AS,2021-03-30,28370321,429582,26035329
1089,Asia,AS,2021-03-31,28554089,431053,26147007
1090,Asia,AS,2021-04-01,28752958,432477,26270303
1091,Asia,AS,2021-04-02,28963729,434090,26383548
1092,Asia,AS,2021-04-03,29173172,435587,26521285
1093,Asia,AS,2021-04-04,29398129,437373,26693985
1094,Asia,AS,2021-04-05,29608159,438862,26826169
1095,Asia,AS,2021-04-06,29854335,440958,26967011
1096,Asia,AS,2021-04-07,30123390,442955,27113231
1097,Asia,AS,2021-04-08,30404399,444968,27270315
1098,Asia,AS,2021-04-09,30698197,447210,27469710
1099,Asia,AS,2021-04-10,30987676,449340,27646226
1100,Asia,AS,2021-04-11,31294073,451650,27863582
1101,Asia,AS,2021-04-12,31597680,453958,28059840
1102,Asia,AS,2021-04-13,31931005,456395,28256460
1103,Asia,AS,2021-04-14,32287302,458845,28464465
1104,Asia,AS,2021-04-15,32659566,461541,28699261
1105,Asia,AS,2021-04-16,33048971,464333,28942606
1106,Asia,AS,2021-04-17,33459421,467257,29196435
1107,Asia,AS,2021-04-18,33874953,470628,29520103
1108,Asia,AS,2021-04-19,34276207,473972,29802490
1109,Asia,AS,2021-04-20,34724986,477674,30116706
1110,Asia,AS,2021-04-21,35197423,481474,30434457
1111,Asia,AS,2021-04-22,35680977,485421,30782430
1112,Asia,AS,2021-04-23,36169233,489700,31143534
1113,Asia,AS,2021-04-24,36643536,494059,31498362
1114,Asia,AS,2021-04-25,37117481,498653,31853915
1115,Asia,AS,2021-04-26,37559277,503135,32235260
1116,Asia,AS,2021-04-27,38049890,508134,32622530
1117,Asia,AS,2021-04-28,38559314,513479,33010322
1118,Asia,AS,2021-04-29,39073380,518690,33432090
1119,Asia,AS,2021-04-30,39592423,523867,33873719
1120,Asia,AS,2021-05-01,40090476,529050,34338471
1121,Asia,AS,2021-05-02,40568307,534168,34797674
1122,Asia,AS,2021-05-03,41027895,539199,35228128
1123,Asia,AS,2021-05-04,41515309,544410,35686933
1124,Asia,AS,2021-05-05,42033822,550090,36131692
1125,Asia,AS,2021-05-06,42559500,555706,36586790
1126,Asia,AS,2021-05-07,43065060,561425,37014413
1127,Asia,AS,2021-05-08,43564121,567017,37512040
1128,Asia,AS,2021-05-09,44020532,572610,37972951
1129,Asia,AS,2021-05-10,44439995,578121,38434998
1130,Asia,AS,2021-05-11,44883548,584002,38895474
1131,Asia,AS,2021-05-12,45336260,589666,39358810
1132,Asia,AS,2021-05-13,45767326,595129,39830820
1133,Asia,AS,2021-05-14,46166843,600352,40286882
1134,Asia,AS,2021-05-15,46549876,605750,40771198
1135,Asia,AS,2021-05-16,46905926,611460,41236053
1136,Asia,AS,2021-05-17,47252948,617388,41744499
1137,Asia,AS,2021-05-18,47605575,623592,42224323
1138,Asia,AS,2021-05-19,47969918,629076,42678095
1139,Asia,AS,2021-05-20,48316717,634763,43119577
1140,Asia,AS,2021-05-21,48661236,640417,43555641
1141,Asia,AS,2021-05-22,48982030,645513,43997339
1142,Asia,AS,2021-05-23,49278031,651149,44376151
1143,Asia,AS,2021-05-24,49554735,656035,44795568
1144,Asia,AS,2021-05-25,49847202,661461,45169656
1145,Asia,AS,2021-05-26,50138797,666618,45533662
1146,Asia,AS,2021-05-27,50411792,671599,45875127
1147,Asia,AS,2021-05-28,50669424,676591,46240377
1148,Asia,AS,2021-05-29,50909803,681286,46599455
1149,Asia,AS,2021-05-30,51137564,685794,46922094
1150,Asia,AS,2021-05-31,51339053,689807,47261376
1151,Asia,AS,2021-06-01,51546653,694194,47579534
1152,Asia,AS,2021-06-02,51757529,698501,47879883
1153,Asia,AS,2021-06-03,51969490,702584,48173484
1154,Asia,AS,2021-06-04,52164593,707272,48448715
1155,Asia,AS,2021-06-05,52345092,711139,48718916
1156,Asia,AS,2021-06-06,52511334,714909,48968789
1157,Asia,AS,2021-06-07,52659599,718193,49238088
1158,Asia,AS,2021-06-08,52818998,721677,49476688
1159,Asia,AS,2021-06-09,52985906,725115,49705447
1160,Asia,AS,2021-06-10,53151438,733641,49919142
1161,Asia,AS,2021-06-11,53309964,738902,50114354
1162,Asia,AS,2021-06-12,53456868,743273,50323710
1163,Asia,AS,2021-06-13,53596488,748441,50514765
1164,Asia,AS,2021-06-14,53727558,752363,50704799
1165,Asia,AS,2021-06-15,53863291,756050,50885469
1166,Asia,AS,2021-06-16,54003418,759512,51061064
1167,Asia,AS,2021-06-17,54146471,762413,51217918
1168,Asia,AS,2021-06-18,54283489,765237,51380415
1169,Asia,AS,2021-06-19,54408814,767920,51535759
1170,Asia,AS,2021-06-20,54539637,770725,51685973
1171,Asia,AS,2021-06-21,54661012,773121,51844529
1172,Asia,AS,2021-06-22,54792264,775703,51989051
1173,Asia,AS,2021-06-23,54931632,778361,52128035
1174,Asia,AS,2021-06-24,55074636,780975,52260928
1175,Asia,AS,2021-06-25,55210657,783459,52395556
1176,Asia,AS,2021-06-26,55341719,785908,52523516
1177,Asia,AS,2021-06-27,55478176,788362,52658251
1178,Asia,AS,2021-06-28,55607343,790563,52785299
1179,Asia,AS,2021-06-29,55749032,792811,52923232
1180,Asia,AS,2021-06-30,55898549,795262,53063374
1181,Asia,AS,2021-07-01,56056777,797653,53196664
1182,Asia,AS,2021-07-02,56205115,799958,53323397
1183,Asia,AS,2021-07-03,56348720,802276,53450641
1184,Asia,AS,2021-07-04,56493561,804801,53571131
1185,Asia,AS,2021-07-05,56643263,806857,53701997
1186,Asia,AS,2021-07-06,56810364,809567,53827390
1187,Asia,AS,2021-07-07,56982021,812525,53952126
1188,Asia,AS,2021-07-08,57166059,815483,54080592
1189,Asia,AS,2021-07-09,57344139,818626,54214679
1190,Asia,AS,2021-07-10,57515743,821427,54359211
1191,Asia,AS,2021-07-11,57688052,824554,54500889
1192,Asia,AS,2021-07-12,57867108,828612,54661484
1193,Asia,AS,2021-07-13,58064425,831234,54793978
1194,Asia,AS,2021-07-14,58274826,834119,54923087
1195,Asia,AS,2021-07-15,58496868,837022,55057631
1196,Asia,AS,2021-07-16,58708341,840153,55201838
1197,Asia,AS,2021-07-17,58910957,843096,55350382
1198,Asia,AS,2021-07-18,59096664,846411,55485903
1199,Asia,AS,2021-07-19,59283562,849684,55643511
1200,Asia,AS,2021-07-20,59504817,856348,55791268
1201,Asia,AS,2021-07-21,59708982,859656,55945028
1202,Asia,AS,2021-07-22,59914219,862914,56095497
1203,Asia,AS,2021-07-23,60152987,865793,56212360
1204,Asia,AS,2021-07-24,60343561,870013,56413226
1205,Asia,AS,2021-07-25,60580905,874036,56591803
1206,Asia,AS,2021-07-26,60795422,877810,56762140
1207,Asia,AS,2021-07-27,61065480,882289,56955281
1208,Asia,AS,2021-07-28,61340058,886645,57141454
1209,Asia,AS,2021-07-29,61613208,891310,57328285
1210,Asia,AS,2021-07-30,61871412,895538,57507690
1211,Asia,AS,2021-07-31,62114716,899922,57686448
1212,Asia,AS,2021-08-01,62371223,903866,57869607
1213,Asia,AS,2021-08-02,62600520,907820,58037029
1214,Asia,AS,2021-08-03,62883745,912584,58212626
1215,Asia,AS,2021-08-04,63168794,917187,58401537
1216,Asia,AS,2021-08-05,63454315,922687,0
1217,Asia,AS,2021-08-06,63733653,927428,0
1218,Asia,AS,2021-08-07,63993677,931770,0
1219,Asia,AS,2021-08-08,64229217,936131,0
1220,Asia,AS,2021-08-09,64492181,940492,0
1221,Asia,AS,2021-08-10,64763573,946448,0
1222,Asia,AS,2021-08-11,65057085,951077,0
1223,Asia,AS,2021-08-12,65325365,955768,0
1224,Asia,AS,2021-08-13,65620813,960402,0
1225,Asia,AS,2021-08-14,65874962,964703,0
1226,Asia,AS,2021-08-15,66132276,969136,0
1227,Asia,AS,2021-08-16,66373314,974355,0
1228,Asia,AS,2021-08-17,66649710,978689,0
1229,Asia,AS,2021-08-18,66913477,983008,0
1230,Asia,AS,2021-08-19,67182391,987877,0
1231,Asia,AS,2021-08-20,67447231,992390,0
1232,Asia,AS,2021-08-21,67690948,996721,0
1233,Asia,AS,2021-08-22,67925859,1001357,0
1234,Asia,AS,2021-08-23,68154961,1006195,0
1235,Asia,AS,2021-08-24,68419441,1010817,0
1236,Asia,AS,2021-08-25,68702552,1015417,0
1237,Asia,AS,2021-08-26,68980903,1019823,0
1238,Asia,AS,2021-08-27,69253032,1023829,0
1239,Asia,AS,2021-08-28,69507324,1027630,0
1240,Asia,AS,2021-08-29,69749100,1031246,0
1241,Asia,AS,2021-08-30,69986260,1035368,0
1242,Asia,AS,2021-08-31,70223400,1038408,0
1243,Asia,AS,2021-09-01,70479775,1043852,0
1244,Asia,AS,2021-09-02,70732500,1046897,0
1245,Asia,AS,2021-09-03,70983724,1051180,0
1246,Asia,AS,2021-09-04,71200251,1054641,0
1247,Asia,AS,2021-09-05,71430758,1058136,0
1248,Asia,AS,2021-09-06,71625815,1062226,0
1249,Asia,AS,2021-09-07,71843470,1065990,0
1250,Asia,AS,2021-09-08,72079181,1069757,0
1251,Asia,AS,2021-09-09,72301011,1072850,0
1252,Asia,AS,2021-09-10,72511824,1075909,0
1253,Asia,AS,2021-09-11,72711201,1079069,0
1254,Asia,AS,2021-09-12,72897758,1081770,0
1255,Asia,AS,2021-09-13,73082610,1085491,0
1256,Asia,AS,2021-09-14,73275970,1088478,0
1257,Asia,AS,2021-09-15,73474737,1091553,0
1258,Asia,AS,2021-09-16,73669504,1094579,0
1259,Asia,AS,2021-09-17,73858684,1097395,0
1260,Asia,AS,2021-09-18,74037739,1099957,0
1261,Asia,AS,2021-09-19,74207998,1102441,0
1262,Asia,AS,2021-09-20,74373164,1105264,0
1263,Asia,AS,2021-09-21,74545520,1107834,0
1264,Asia,AS,2021-09-22,74721927,1110382,0
1265,Asia,AS,2021-09-23,74892249,1112580,0
1266,Asia,AS,2021-09-24,75057162,1114622,0
1267,Asia,AS,2021-09-25,75214001,1116574,0
1268,Asia,AS,2021-09-26,75366646,1118475,0
1269,Asia,AS,2021-09-27,75490922,1120618,0
1270,Asia,AS,2021-09-28,75629996,1122856,0
1271,Asia,AS,2021-09-29,75790700,1125346,0
1272,Asia,AS,2021-09-30,75943978,1127334,0
1273,Asia,AS,2021-10-01,76092096,1129140,0
1274,Asia,AS,2021-10-02,76225603,1130848,0
1275,Asia,AS,2021-10-03,76349908,1132296,0
1276,Asia,AS,2021-10-04,76471028,1134205,0
1277,Asia,AS,2021-10-05,76597569,1135806,0
1278,Asia,AS,2021-10-06,76770857,1137795,0
1279,Asia,AS,2021-10-07,76875402,1139247,0
1280,Asia,AS,2021-10-08,77013599,1141074,0
1281,Asia,AS,2021-10-09,77128709,1142605,0
1282,Asia,AS,2021-10-10,77247303,1143977,0
1283,Asia,AS,2021-10-11,77355858,1145459,0
1284,Asia,AS,2021-10-12,77479734,1147129,0
1285,Asia,AS,2021-10-13,77601974,1148689,0
1286,Asia,AS,2021-10-14,77722330,1150353,0
1287,Asia,AS,2021-10-15,77841187,1151825,0
1288,Asia,AS,2021-10-16,77944291,1153115,0
1289,Asia,AS,2021-10-17,78050289,1154314,0
1290,Asia,AS,2021-10-18,78153834,1155681,0
1291,Asia,AS,2021-10-19,78266785,1157127,0
1292,Asia,AS,2021-10-20,78378988,1158276,0
1293,Asia,AS,2021-10-21,78484803,1159771,0
1294,Asia,AS,2021-10-22,78598819,1161741,0
1295,Asia,AS,2021-10-23,78695707,1163222,0
1296,Asia,AS,2021-10-24,78795377,1164724,0
1297,Asia,AS,2021-10-25,78888866,1166294,0
1298,Asia,AS,2021-10-26,78990902,1168006,0
1299,Asia,AS,2021-10-27,79098461,1170007,0
1300,Asia,AS,2021-10-28,79199702,1171817,0
1301,Asia,AS,2021-10-29,79307407,1173525,0
1302,Asia,AS,2021-10-30,79399695,1175271,0
1303,Asia,AS,2021-10-31,79491071,1176502,0
1304,Asia,AS,2021-11-01,79583178,1178001,0
1305,Asia,AS,2021-11-02,79695402,1179484,0
1306,Asia,AS,2021-11-03,79791409,1181008,0
1307,Asia,AS,2021-11-04,79902599,1182486,0
1308,Asia,AS,2021-11-05,79999926,1184005,0
1309,Asia,AS,2021-11-06,80086421,1185457,0
1310,Australia,OC,2020-01-22,0,0,0
1311,Australia,OC,2020-01-23,0,0,0
1312,Australia,OC,2020-01-24,0,0,0
1313,Australia,OC,2020-01-25,0,0,0
1314,Australia,OC,2020-01-26,4,0,0
1315,Australia,OC,2020-01-27,5,0,0
1316,Australia,OC,2020-01-28,5,0,0
1317,Australia,OC,2020-01-29,6,0,0
1318,Australia,OC,2020-01-30,9,0,2
1319,Australia,OC,2020-01-31,9,0,2
1320,Australia,OC,2020-02-01,12,0,2
1321,Australia,OC,2020-02-02,12,0,2
1322,Australia,OC,2020-02-03,12,0,2
1323,Australia,OC,2020-02-04,13,0,2
1324,Australia,OC,2020-02-05,13,0,2
1325,Australia,OC,2020-02-06,14,0,2
1326,Australia,OC,2020-02-07,15,0,2
1327,Australia,OC,2020-02-08,15,0,2
1328,Australia,OC,2020-02-09,15,0,2
1329,Australia,OC,2020-02-10,15,0,2
1330,Australia,OC,2020-02-11,15,0,2
1331,Australia,OC,2020-02-12,15,0,2
1332,Australia,OC,2020-02-13,15,0,8
1333,Australia,OC,2020-02-14,15,0,8
1334,Australia,OC,2020-02-15,15,0,8
1335,Australia,OC,2020-02-16,15,0,8
1336,Australia,OC,2020-02-17,15,0,10
1337,Australia,OC,2020-02-18,15,0,10
1338,Australia,OC,2020-02-19,15,0,10
1339,Australia,OC,2020-02-20,15,0,10
1340,Australia,OC,2020-02-21,15,0,11
1341,Australia,OC,2020-02-22,15,0,11
1342,Australia,OC,2020-02-23,15,0,11
1343,Australia,OC,2020-02-24,15,0,11
1344,Australia,OC,2020-02-25,15,0,11
1345,Australia,OC,2020-02-26,15,0,11
1346,Australia,OC,2020-02-27,15,0,11
1347,Australia,OC,2020-02-28,16,0,11
1348,Australia,OC,2020-02-29,26,0,11
1349,Australia,OC,2020-03-01,28,1,11
1350,Australia,OC,2020-03-02,31,1,11
1351,Australia,OC,2020-03-03,40,1,11
1352,Australia,OC,2020-03-04,55,2,11
1353,Australia,OC,2020-03-05,58,2,21
1354,Australia,OC,2020-03-06,64,2,21
1355,Australia,OC,2020-03-07,68,2,21
1356,Australia,OC,2020-03-08,81,3,21
1357,Australia,OC,2020-03-09,96,3,21
1358,Australia,OC,2020-03-10,112,3,21
1359,Australia,OC,2020-03-11,133,3,21
1360,Australia,OC,2020-03-12,133,3,21
1361,Australia,OC,2020-03-13,205,3,23
1362,Australia,OC,2020-03-14,256,3,23
1363,Australia,OC,2020-03-15,305,3,23
1364,Australia,OC,2020-03-16,385,3,23
1365,Australia,OC,2020-03-17,464,5,23
1366,Australia,OC,2020-03-18,588,6,23
1367,Australia,OC,2020-03-19,710,6,26
1368,Australia,OC,2020-03-20,832,7,26
1369,Australia,OC,2020-03-21,1125,7,26
1370,Australia,OC,2020-03-22,1654,7,88
1371,Australia,OC,2020-03-23,1788,7,88
1372,Australia,OC,2020-03-24,2204,8,127
1373,Australia,OC,2020-03-25,2575,8,141
1374,Australia,OC,2020-03-26,3099,13,199
1375,Australia,OC,2020-03-27,3517,13,231
1376,Australia,OC,2020-03-28,4097,14,294
1377,Australia,OC,2020-03-29,4504,17,300
1378,Australia,OC,2020-03-30,4956,18,320
1379,Australia,OC,2020-03-31,5212,19,432
1380,Australia,OC,2020-04-01,5576,21,505
1381,Australia,OC,2020-04-02,5921,25,612
1382,Australia,OC,2020-04-03,6206,29,752
1383,Australia,OC,2020-04-04,6513,31,828
1384,Australia,OC,2020-04-05,6739,36,913
1385,Australia,OC,2020-04-06,6919,41,1256
1386,Australia,OC,2020-04-07,7072,46,1321
1387,Australia,OC,2020-04-08,7237,51,1362
1388,Australia,OC,2020-04-09,7364,52,1789
1389,Australia,OC,2020-04-10,7516,56,2166
1390,Australia,OC,2020-04-11,7633,61,2228
1391,Australia,OC,2020-04-12,7663,64,2277
1392,Australia,OC,2020-04-13,7718,66,2352
1393,Australia,OC,2020-04-14,7799,71,2814
1394,Australia,OC,2020-04-15,7844,72,2914
1395,Australia,OC,2020-04-16,7887,72,3125
1396,Australia,OC,2020-04-17,7955,77,4624
1397,Australia,OC,2020-04-18,8014,78,4991
1398,Australia,OC,2020-04-19,8065,79,5036
1399,Australia,OC,2020-04-20,8088,79,5268
1400,Australia,OC,2020-04-21,8115,80,5704
1401,Australia,OC,2020-04-22,8129,81,5976
1402,Australia,OC,2020-04-23,8144,92,6150
1403,Australia,OC,2020-04-24,8164,97,6264
1404,Australia,OC,2020-04-25,8190,98,6528
1405,Australia,OC,2020-04-26,8209,102,6733
1406,Australia,OC,2020-04-27,8219,102,6814
1407,Australia,OC,2020-04-28,8244,108,6906
1408,Australia,OC,2020-04-29,8254,110,6968
1409,Australia,OC,2020-04-30,8271,112,7006
1410,Australia,OC,2020-05-01,8289,113,7050
1411,Australia,OC,2020-05-02,8312,114,7094
1412,Australia,OC,2020-05-03,8335,115,7139
1413,Australia,OC,2020-05-04,8359,116,7211
1414,Australia,OC,2020-05-05,8389,118,7313
1415,Australia,OC,2020-05-06,8409,118,7385
1416,Australia,OC,2020-05-07,8429,118,7447
1417,Australia,OC,2020-05-08,8436,118,7512
1418,Australia,OC,2020-05-09,8459,118,7534
1419,Australia,OC,2020-05-10,8471,118,7575
1420,Australia,OC,2020-05-11,8493,118,7633
1421,Australia,OC,2020-05-12,8503,119,7694
1422,Australia,OC,2020-05-13,8512,119,7730
1423,Australia,OC,2020-05-14,8543,119,7777
1424,Australia,OC,2020-05-15,8559,119,7810
1425,Australia,OC,2020-05-16,8569,119,7820
1426,Australia,OC,2020-05-17,8579,120,7848
1427,Australia,OC,2020-05-18,8593,120,7869
1428,Australia,OC,2020-05-19,8601,121,7901
1429,Australia,OC,2020-05-20,8610,121,7945
1430,Australia,OC,2020-05-21,8625,122,7956
1431,Australia,OC,2020-05-22,8629,122,7963
1432,Australia,OC,2020-05-23,8644,123,7987
1433,Australia,OC,2020-05-24,8644,123,8010
1434,Australia,OC,2020-05-25,8656,123,8036
1435,Australia,OC,2020-05-26,8669,124,8045
1436,Australia,OC,2020-05-27,8680,125,8076
1437,Australia,OC,2020-05-28,8695,125,8080
1438,Australia,OC,2020-05-29,8714,125,8109
1439,Australia,OC,2020-05-30,8722,125,8118
1440,Australia,OC,2020-05-31,8732,125,8122
1441,Australia,OC,2020-06-01,8751,124,8130
1442,Australia,OC,2020-06-02,8759,124,8140
1443,Australia,OC,2020-06-03,8770,124,8152
1444,Australia,OC,2020-06-04,8777,124,8190
1445,Australia,OC,2020-06-05,8782,124,8195
1446,Australia,OC,2020-06-06,8789,124,8210
1447,Australia,OC,2020-06-07,8795,124,8214
1448,Australia,OC,2020-06-08,8797,124,8228
1449,Australia,OC,2020-06-09,8804,124,8248
1450,Australia,OC,2020-06-10,8815,124,8267
1451,Australia,OC,2020-06-11,8819,124,8290
1452,Australia,OC,2020-06-12,8824,124,8311
1453,Australia,OC,2020-06-13,8850,124,8346
1454,Australia,OC,2020-06-14,8865,124,8359
1455,Australia,OC,2020-06-15,8879,124,8364
1456,Australia,OC,2020-06-16,8902,124,8369
1457,Australia,OC,2020-06-17,8924,124,8385
1458,Australia,OC,2020-06-18,8942,124,8386
1459,Australia,OC,2020-06-19,8946,124,8389
1460,Australia,OC,2020-06-20,8998,124,8404
1461,Australia,OC,2020-06-21,9013,124,8411
1462,Australia,OC,2020-06-22,9034,124,8424
1463,Australia,OC,2020-06-23,9064,125,8433
1464,Australia,OC,2020-06-24,9105,126,8441
1465,Australia,OC,2020-06-25,9143,126,8468
1466,Australia,OC,2020-06-26,9152,126,8470
1467,Australia,OC,2020-06-27,9241,126,8503
1468,Australia,OC,2020-06-28,9321,126,8517
1469,Australia,OC,2020-06-29,9391,126,8547
1470,Australia,OC,2020-06-30,9477,126,8550
1471,Australia,OC,2020-07-01,9560,126,8606
1472,Australia,OC,2020-07-02,9625,126,8646
1473,Australia,OC,2020-07-03,9819,126,8835
1474,Australia,OC,2020-07-04,10005,126,8915
1475,Australia,OC,2020-07-05,10147,128,8936
1476,Australia,OC,2020-07-06,10323,128,8973
1477,Australia,OC,2020-07-07,10455,128,9005
1478,Australia,OC,2020-07-08,10628,128,9093
1479,Australia,OC,2020-07-09,10953,128,9099
1480,Australia,OC,2020-07-10,11133,129,9256
1481,Australia,OC,2020-07-11,11378,130,9250
1482,Australia,OC,2020-07-12,11561,130,9292
1483,Australia,OC,2020-07-13,11833,130,9359
1484,Australia,OC,2020-07-14,12071,133,9452
1485,Australia,OC,2020-07-15,12395,135,9560
1486,Australia,OC,2020-07-16,12819,138,9646
1487,Australia,OC,2020-07-17,13032,140,9694
1488,Australia,OC,2020-07-18,13397,144,9806
1489,Australia,OC,2020-07-19,13666,145,9927
1490,Australia,OC,2020-07-20,14029,149,9930
1491,Australia,OC,2020-07-21,14503,151,10077
1492,Australia,OC,2020-07-22,14914,155,10307
1493,Australia,OC,2020-07-23,15209,161,10317
1494,Australia,OC,2020-07-24,15565,167,10480
1495,Australia,OC,2020-07-25,16025,177,10561
1496,Australia,OC,2020-07-26,16580,183,10716
1497,Australia,OC,2020-07-27,16949,189,10854
1498,Australia,OC,2020-07-28,17231,198,11160
1499,Australia,OC,2020-07-29,17948,212,11162
1500,Australia,OC,2020-07-30,18553,220,11306
1501,Australia,OC,2020-07-31,18941,226,11530
1502,Australia,OC,2020-08-01,19578,233,8783
1503,Australia,OC,2020-08-02,20022,246,9201
1504,Australia,OC,2020-08-03,20435,257,9206
1505,Australia,OC,2020-08-04,21155,272,9380
1506,Australia,OC,2020-08-05,21639,280,9533
1507,Australia,OC,2020-08-06,22031,292,9720
1508,Australia,OC,2020-08-07,22482,304,10161
1509,Australia,OC,2020-08-08,22868,321,10475
1510,Australia,OC,2020-08-09,23207,339,10479
1511,Australia,OC,2020-08-10,23524,357,10747
1512,Australia,OC,2020-08-11,23938,378,11016
1513,Australia,OC,2020-08-12,24261,387,11412
1514,Australia,OC,2020-08-13,24643,401,11636
1515,Australia,OC,2020-08-14,24943,405,12267
1516,Australia,OC,2020-08-15,25208,422,12270
1517,Australia,OC,2020-08-16,25540,447,12752
1518,Australia,OC,2020-08-17,25777,464,13205
1519,Australia,OC,2020-08-18,26013,476,13596
1520,Australia,OC,2020-08-19,26265,489,13915
1521,Australia,OC,2020-08-20,26461,499,16616
1522,Australia,OC,2020-08-21,26662,512,17222
1523,Australia,OC,2020-08-22,26874,529,17525
1524,Australia,OC,2020-08-23,27027,544,18032
1525,Australia,OC,2020-08-24,27172,552,18403
1526,Australia,OC,2020-08-25,27346,576,18900
1527,Australia,OC,2020-08-26,27471,599,18916
1528,Australia,OC,2020-08-27,27614,611,19189
1529,Australia,OC,2020-08-28,27755,629,19462
1530,Australia,OC,2020-08-29,27880,640,19691
1531,Australia,OC,2020-08-30,27971,681,19962
1532,Australia,OC,2020-08-31,28058,686,20209
1533,Australia,OC,2020-09-01,28169,692,20556
1534,Australia,OC,2020-09-02,28308,707,20575
1535,Australia,OC,2020-09-03,28400,766,20805
1536,Australia,OC,2020-09-04,28482,779,21064
1537,Australia,OC,2020-09-05,28569,784,21224
1538,Australia,OC,2020-09-06,28625,793,21363
1539,Australia,OC,2020-09-07,28683,801,21501
1540,Australia,OC,2020-09-08,28787,812,21626
1541,Australia,OC,2020-09-09,28852,819,21773
1542,Australia,OC,2020-09-10,28896,828,21956
1543,Australia,OC,2020-09-11,28942,834,22254
1544,Australia,OC,2020-09-12,28988,841,22278
1545,Australia,OC,2020-09-13,29032,848,22405
1546,Australia,OC,2020-09-14,29083,848,22535
1547,Australia,OC,2020-09-15,29123,857,22612
1548,Australia,OC,2020-09-16,29170,865,22761
1549,Australia,OC,2020-09-17,29218,870,22832
1550,Australia,OC,2020-09-18,29244,877,22844
1551,Australia,OC,2020-09-19,29261,882,22951
1552,Australia,OC,2020-09-20,29276,885,23055
1553,Australia,OC,2020-09-21,29306,888,23150
1554,Australia,OC,2020-09-22,29355,893,23221
1555,Australia,OC,2020-09-23,29366,895,23332
1556,Australia,OC,2020-09-24,29392,903,23695
1557,Australia,OC,2020-09-25,29411,904,23696
1558,Australia,OC,2020-09-26,29437,906,23749
1559,Australia,OC,2020-09-27,29441,909,23812
1560,Australia,OC,2020-09-28,29454,916,23857
1561,Australia,OC,2020-09-29,29480,920,23934
1562,Australia,OC,2020-09-30,29510,922,23969
1563,Australia,OC,2020-10-01,29528,924,23986
1564,Australia,OC,2020-10-02,29541,927,24049
1565,Australia,OC,2020-10-03,29561,928,24078
1566,Australia,OC,2020-10-04,29575,928,24104
1567,Australia,OC,2020-10-05,29603,929,24106
1568,Australia,OC,2020-10-06,29615,931,24140
1569,Australia,OC,2020-10-07,29643,931,24161
1570,Australia,OC,2020-10-08,29673,931,24199
1571,Australia,OC,2020-10-09,29695,931,24216
1572,Australia,OC,2020-10-10,29715,932,24216
1573,Australia,OC,2020-10-11,29742,932,24227
1574,Australia,OC,2020-10-12,29781,933,24268
1575,Australia,OC,2020-10-13,29810,938,24282
1576,Australia,OC,2020-10-14,29845,938,24283
1577,Australia,OC,2020-10-15,29864,938,24296
1578,Australia,OC,2020-10-16,29874,938,24340
1579,Australia,OC,2020-10-17,29892,938,24345
1580,Australia,OC,2020-10-18,29901,939,24360
1581,Australia,OC,2020-10-19,29908,939,24370
1582,Australia,OC,2020-10-20,29971,939,24386
1583,Australia,OC,2020-10-21,29989,939,24409
1584,Australia,OC,2020-10-22,30019,939,24428
1585,Australia,OC,2020-10-23,30049,939,24441
1586,Australia,OC,2020-10-24,30068,939,24452
1587,Australia,OC,2020-10-25,30085,939,24470
1588,Australia,OC,2020-10-26,30105,939,24493
1589,Australia,OC,2020-10-27,30125,941,24504
1590,Australia,OC,2020-10-28,30145,941,24519
1591,Australia,OC,2020-10-29,30162,941,24558
1592,Australia,OC,2020-10-30,30175,941,24640
1593,Australia,OC,2020-10-31,30187,941,24655
1594,Australia,OC,2020-11-01,30197,941,24671
1595,Australia,OC,2020-11-02,30217,941,24714
1596,Australia,OC,2020-11-03,30239,941,24745
1597,Australia,OC,2020-11-04,30249,941,24763
